,unique_customer_id,order_total_revenue,datetime,num_orders,latest_order,days_last_purchase,recency_score,frequency_score,monetary_score,rfm_code,fm_score
114,115,171.0,"[Timestamp('2024-04-19 00:00:00'), Timestamp('2025-06-30 00:00:00'), Timestamp('2025-01-26 00:00:00')]",3,2025-06-30,306,5,3,4,534,3.5
115,116,56.0,[Timestamp('2024-04-18 00:00:00')],1,2024-04-18,744,3,1,2,312,1.5
116,117,1550.0,"[Timestamp('2024-04-13 00:00:00'), Timestamp('2024-04-13 00:00:00'), Timestamp('2024-04-13 00:00:00'), Timestamp('2024-04-13 00:00:00'), Timestamp('2024-04-13 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2024-01-06 00:00:00'), Timestamp('2023-12-27 00:00:00'), Timestamp('2023-12-27 00:00:00'), Timestamp('2023-12-27 00:00:00'), Timestamp('2023-12-27 00:00:00'), Timestamp('2023-12-27 00:00:00'), Timestamp('2023-01-09 00:00:00'), Timestamp('2023-01-09 00:00:00'), Timestamp('2023-01-09 00:00:00'), Timestamp('2023-01-09 00:00:00'), Timestamp('2023-01-09 00:00:00')]",25,2024-04-13,749,3,5,5,355,5.0
117,118,763.8,"[Timestamp('2024-04-13 00:00:00'), Timestamp('2025-11-20 00:00:00'), Timestamp('2025-11-19 00:00:00'), Timestamp('2025-11-19 00:00:00'), Timestamp('2025-06-01 00:00:00'), Timestamp('2025-05-29 00:00:00'), Timestamp('2025-04-01 00:00:00'), Timestamp('2024-12-31 00:00:00'), Timestamp('2024-12-25 00:00:00'), Timestamp('2024-12-05 00:00:00'), Timestamp('2024-11-09 00:00:00')]",11,2025-11-20,163,5,5,5,555,5.0
118,119,22.4,[Timestamp('2024-04-12 00:00:00')],1,2024-04-12,750,3,1,1,311,1.0
119,120,258.0,"[Timestamp('2024-04-11 00:00:00'), Timestamp('2024-04-11 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2023-12-07 00:00:00'), Timestamp('2024-11-02 00:00:00')]",5,2024-11-02,546,4,4,5,445,4.5
120,121,22.4,[Timestamp('2024-04-11 00:00:00')],1,2024-04-11,751,3,1,1,311,1.0
121,122,50.0,[Timestamp('2024-04-09 00:00:00')],1,2024-04-09,753,3,1,2,312,1.5
122,123,175.45,"[Timestamp('2024-04-08 00:00:00'), Timestamp('2023-07-22 00:00:00')]",2,2024-04-08,754,3,2,5,325,3.5
123,124,28.0,[Timestamp('2024-04-06 00:00:00')],1,2024-04-06,756,3,1,1,311,1.0
124,125,22.4,[Timestamp('2024-04-04 00:00:00')],1,2024-04-04,758,3,1,1,311,1.0
125,126,22.4,[Timestamp('2024-04-02 00:00:00')],1,2024-04-02,760,3,1,1,311,1.0
126,127,220.0,"[Timestamp('2024-03-31 00:00:00'), Timestamp('2024-03-31 00:00:00')]",2,2024-03-31,762,3,2,5,325,3.5
127,128,1300.0,"[Timestamp('2024-03-31 00:00:00'), Timestamp('2024-03-31 00:00:00'), Timestamp('2024-03-31 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2023-04-20 00:00:00'), Timestamp('2026-02-02 00:00:00'), Timestamp('2025-07-23 00:00:00'), Timestamp('2025-01-05 00:00:00'), Timestamp('2024-08-29 00:00:00'), Timestamp('2024-08-18 00:00:00')]",14,2026-02-02,89,5,5,5,555,5.0
128,129,364.0,"[Timestamp('2024-03-28 00:00:00'), Timestamp('2024-03-28 00:00:00'), Timestamp('2024-03-28 00:00:00'), Timestamp('2024-02-25 00:00:00'), Timestamp('2024-02-25 00:00:00'), Timestamp('2024-02-25 00:00:00'), Timestamp('2024-02-25 00:00:00'), Timestamp('2024-02-25 00:00:00'), Timestamp('2024-02-25 00:00:00'), Timestamp('2025-02-17 00:00:00')]",10,2025-02-17,439,4,5,5,455,5.0
129,130,28.0,[Timestamp('2024-03-26 00:00:00')],1,2024-03-26,767,3,1,1,311,1.0
130,131,28.0,[Timestamp('2024-03-23 00:00:00')],1,2024-03-23,770,3,1,1,311,1.0
131,132,28.0,[Timestamp('2024-03-21 00:00:00')],1,2024-03-21,772,3,1,1,311,1.0
132,133,28.0,[Timestamp('2024-03-20 00:00:00')],1,2024-03-20,773,3,1,1,311,1.0
133,134,28.0,[Timestamp('2024-03-20 00:00:00')],1,2024-03-20,773,3,1,1,311,1.0
134,135,80.0,"[Timestamp('2024-03-20 00:00:00'), Timestamp('2024-02-20 00:00:00')]",2,2024-03-20,773,3,2,3,323,2.5
135,136,139.0,[Timestamp('2024-03-19 00:00:00')],1,2024-03-19,774,3,1,4,314,2.5
136,137,890.2,"[Timestamp('2024-03-18 00:00:00'), Timestamp('2024-03-18 00:00:00'), Timestamp('2024-03-18 00:00:00'), Timestamp('2024-03-18 00:00:00'), Timestamp('2024-02-05 00:00:00'), Timestamp('2024-02-05 00:00:00'), Timestamp('2024-02-05 00:00:00'), Timestamp('2024-02-05 00:00:00'), Timestamp('2024-01-18 00:00:00'), Timestamp('2024-01-18 00:00:00'), Timestamp('2024-01-18 00:00:00'), Timestamp('2024-01-18 00:00:00'), Timestamp('2023-11-14 00:00:00'), Timestamp('2023-11-14 00:00:00'), Timestamp('2023-11-14 00:00:00'), Timestamp('2023-11-14 00:00:00'), Timestamp('2025-06-28 00:00:00'), Timestamp('2025-04-18 00:00:00')]",18,2025-06-28,308,5,5,5,555,5.0
137,138,40.0,[Timestamp('2024-03-17 00:00:00')],1,2024-03-17,776,3,1,2,312,1.5
138,139,28.0,[Timestamp('2024-03-17 00:00:00')],1,2024-03-17,776,3,1,1,311,1.0
139,140,40.0,[Timestamp('2024-03-17 00:00:00')],1,2024-03-17,776,3,1,2,312,1.5
140,141,28.0,[Timestamp('2024-03-16 00:00:00')],1,2024-03-16,777,3,1,1,311,1.0
141,142,28.0,[Timestamp('2024-03-15 00:00:00')],1,2024-03-15,778,3,1,1,311,1.0
142,143,28.0,[Timestamp('2024-03-14 00:00:00')],1,2024-03-14,779,3,1,1,311,1.0
143,144,62.4,[Timestamp('2024-03-13 00:00:00')],1,2024-03-13,780,3,1,3,313,2.0
144,145,28.0,[Timestamp('2024-03-13 00:00:00')],1,2024-03-13,780,3,1,1,311,1.0
145,146,56.0,[Timestamp('2024-03-13 00:00:00')],1,2024-03-13,780,3,1,2,312,1.5
146,147,50.0,[Timestamp('2024-03-12 00:00:00')],1,2024-03-12,781,3,1,2,312,1.5
147,148,28.0,[Timestamp('2024-03-11 00:00:00')],1,2024-03-11,782,3,1,1,311,1.0
148,149,50.0,[Timestamp('2024-03-07 00:00:00')],1,2024-03-07,786,3,1,2,312,1.5
149,150,28.0,[Timestamp('2024-03-07 00:00:00')],1,2024-03-07,786,3,1,1,311,1.0
150,151,28.0,[Timestamp('2024-03-07 00:00:00')],1,2024-03-07,786,3,1,1,311,1.0
151,152,28.0,[Timestamp('2024-03-06 00:00:00')],1,2024-03-06,787,3,1,1,311,1.0
152,153,50.0,[Timestamp('2024-03-05 00:00:00')],1,2024-03-05,788,3,1,2,312,1.5
153,154,495.84000000000003,"[Timestamp('2024-03-05 00:00:00'), Timestamp('2024-03-05 00:00:00'), Timestamp('2024-03-05 00:00:00'), Timestamp('2024-03-05 00:00:00'), Timestamp('2024-01-08 00:00:00'), Timestamp('2024-01-08 00:00:00'), Timestamp('2024-01-08 00:00:00'), Timestamp('2024-01-08 00:00:00'), Timestamp('2023-10-13 00:00:00'), Timestamp('2023-10-13 00:00:00'), Timestamp('2023-10-13 00:00:00'), Timestamp('2023-10-13 00:00:00'), Timestamp('2023-10-09 00:00:00'), Timestamp('2023-10-09 00:00:00'), Timestamp('2023-10-09 00:00:00'), Timestamp('2023-10-09 00:00:00')]",16,2024-03-05,788,3,5,5,355,5.0
154,155,1235.0,"[Timestamp('2024-03-05 00:00:00'), Timestamp('2022-01-21 00:00:00'), Timestamp('2025-12-01 00:00:00'), Timestamp('2024-12-08 00:00:00'), Timestamp('2024-11-26 00:00:00')]",5,2025-12-01,152,5,4,5,545,4.5
155,156,28.0,[Timestamp('2024-03-05 00:00:00')],1,2024-03-05,788,3,1,1,311,1.0
156,157,56.0,[Timestamp('2024-03-04 00:00:00')],1,2024-03-04,789,3,1,2,312,1.5
157,158,866.0,"[Timestamp('2024-03-03 00:00:00'), Timestamp('2024-03-03 00:00:00'), Timestamp('2024-02-05 00:00:00'), Timestamp('2024-02-05 00:00:00'), Timestamp('2023-11-19 00:00:00'), Timestamp('2023-11-19 00:00:00'), Timestamp('2023-11-06 00:00:00'), Timestamp('2023-11-06 00:00:00'), Timestamp('2024-12-01 00:00:00')]",9,2024-12-01,517,4,4,5,445,4.5
158,159,56.0,[Timestamp('2024-03-03 00:00:00')],1,2024-03-03,790,3,1,2,312,1.5
159,160,28.0,[Timestamp('2024-03-03 00:00:00')],1,2024-03-03,790,3,1,1,311,1.0
160,161,106.25,"[Timestamp('2024-03-02 00:00:00'), Timestamp('2022-07-14 00:00:00')]",2,2024-03-02,791,3,2,4,324,3.0
161,162,28.0,[Timestamp('2024-03-02 00:00:00')],1,2024-03-02,791,3,1,1,311,1.0
162,163,78.4,"[Timestamp('2024-03-01 00:00:00'), Timestamp('2024-02-13 00:00:00')]",2,2024-03-01,792,3,2,3,323,2.5
163,164,670.0,"[Timestamp('2024-03-01 00:00:00'), Timestamp('2024-03-01 00:00:00'), Timestamp('2023-11-25 00:00:00'), Timestamp('2023-11-25 00:00:00'), Timestamp('2025-11-27 00:00:00')]",5,2025-11-27,156,5,4,5,545,4.5
164,165,180.0,[Timestamp('2024-03-01 00:00:00')],1,2024-03-01,792,3,1,5,315,3.0
165,166,40.0,[Timestamp('2024-02-28 00:00:00')],1,2024-02-28,794,3,1,2,312,1.5
166,167,44.8,[Timestamp('2024-02-28 00:00:00')],1,2024-02-28,794,3,1,2,312,1.5
167,168,636.0,"[Timestamp('2024-02-26 00:00:00'), Timestamp('2024-02-26 00:00:00'), Timestamp('2024-02-26 00:00:00'), Timestamp('2023-04-09 00:00:00'), Timestamp('2023-04-09 00:00:00'), Timestamp('2023-04-09 00:00:00'), Timestamp('2023-02-20 00:00:00'), Timestamp('2023-02-20 00:00:00'), Timestamp('2023-02-20 00:00:00'), Timestamp('2023-01-22 00:00:00'), Timestamp('2023-01-22 00:00:00'), Timestamp('2023-01-22 00:00:00')]",12,2024-02-26,796,3,5,5,355,5.0
168,169,212.0,"[Timestamp('2024-02-26 00:00:00'), Timestamp('2023-04-09 00:00:00'), Timestamp('2023-02-20 00:00:00'), Timestamp('2023-01-22 00:00:00')]",4,2024-02-26,796,3,3,5,335,4.0
169,170,28.0,[Timestamp('2024-02-25 00:00:00')],1,2024-02-25,797,3,1,1,311,1.0
170,171,394.9,"[Timestamp('2024-02-25 00:00:00'), Timestamp('2023-06-21 00:00:00'), Timestamp('2023-02-04 00:00:00')]",3,2024-02-25,797,3,3,5,335,4.0
171,172,168.0,"[Timestamp('2024-02-24 00:00:00'), Timestamp('2024-02-24 00:00:00'), Timestamp('2024-02-09 00:00:00'), Timestamp('2024-02-09 00:00:00')]",4,2024-02-24,798,3,3,4,334,3.5
172,173,28.0,[Timestamp('2024-02-22 00:00:00')],1,2024-02-22,800,3,1,1,311,1.0
173,174,56.0,"[Timestamp('2024-02-21 00:00:00'), Timestamp('2023-11-18 00:00:00')]",2,2024-02-21,801,3,2,2,322,2.0
174,175,195.0,"[Timestamp('2024-02-17 00:00:00'), Timestamp('2024-02-17 00:00:00'), Timestamp('2024-09-03 00:00:00')]",3,2024-09-03,606,3,3,5,335,4.0
175,176,28.0,[Timestamp('2024-02-17 00:00:00')],1,2024-02-17,805,3,1,1,311,1.0
176,177,222.6,"[Timestamp('2024-02-11 00:00:00'), Timestamp('2024-02-11 00:00:00'), Timestamp('2023-07-31 00:00:00'), Timestamp('2023-07-31 00:00:00'), Timestamp('2025-07-08 00:00:00'), Timestamp('2025-02-18 00:00:00'), Timestamp('2024-10-25 00:00:00')]",7,2025-07-08,298,5,4,5,545,4.5
177,178,56.0,[Timestamp('2024-02-10 00:00:00')],1,2024-02-10,812,3,1,2,312,1.5
178,179,50.0,[Timestamp('2024-02-09 00:00:00')],1,2024-02-09,813,3,1,2,312,1.5
179,180,22.4,[Timestamp('2024-02-07 00:00:00')],1,2024-02-07,815,3,1,1,311,1.0
180,181,112.0,"[Timestamp('2024-02-05 00:00:00'), Timestamp('2024-02-05 00:00:00'), Timestamp('2023-12-11 00:00:00'), Timestamp('2023-12-11 00:00:00')]",4,2024-02-05,817,3,3,4,334,3.5
181,182,56.0,[Timestamp('2024-02-03 00:00:00')],1,2024-02-03,819,3,1,2,312,1.5
182,183,28.0,[Timestamp('2024-02-03 00:00:00')],1,2024-02-03,819,3,1,1,311,1.0
183,184,50.0,[Timestamp('2024-02-02 00:00:00')],1,2024-02-02,820,3,1,2,312,1.5
184,185,22.4,[Timestamp('2024-02-02 00:00:00')],1,2024-02-02,820,3,1,1,311,1.0
185,186,198.0,"[Timestamp('2024-02-01 00:00:00'), Timestamp('2023-04-10 00:00:00'), Timestamp('2025-03-23 00:00:00')]",3,2025-03-23,405,4,3,5,435,4.0
186,187,28.0,[Timestamp('2024-02-01 00:00:00')],1,2024-02-01,821,3,1,1,311,1.0
187,188,50.0,[Timestamp('2024-02-01 00:00:00')],1,2024-02-01,821,3,1,2,312,1.5
188,189,292.8,"[Timestamp('2024-01-31 00:00:00'), Timestamp('2023-08-23 00:00:00'), Timestamp('2023-06-28 00:00:00'), Timestamp('2023-05-28 00:00:00'), Timestamp('2025-04-27 00:00:00'), Timestamp('2025-03-27 00:00:00'), Timestamp('2024-09-01 00:00:00')]",7,2025-04-27,370,5,4,5,545,4.5
189,190,22.4,[Timestamp('2024-01-30 00:00:00')],1,2024-01-30,823,3,1,1,311,1.0
190,191,168.99,"[Timestamp('2024-01-30 00:00:00'), Timestamp('2023-11-03 00:00:00'), Timestamp('2023-05-24 00:00:00'), Timestamp('2023-03-24 00:00:00'), Timestamp('2023-01-24 00:00:00'), Timestamp('2022-11-24 00:00:00')]",6,2024-01-30,823,3,4,4,344,4.0
191,192,232.0,"[Timestamp('2024-01-30 00:00:00'), Timestamp('2024-01-30 00:00:00'), Timestamp('2023-06-11 00:00:00'), Timestamp('2023-06-11 00:00:00'), Timestamp('2023-04-11 00:00:00'), Timestamp('2023-04-11 00:00:00')]",6,2024-01-30,823,3,4,5,345,4.5
192,193,184.5,"[Timestamp('2024-01-25 00:00:00'), Timestamp('2023-10-06 00:00:00'), Timestamp('2025-05-06 00:00:00'), Timestamp('2025-01-23 00:00:00'), Timestamp('2024-08-22 00:00:00')]",5,2025-05-06,361,5,4,5,545,4.5
193,194,579.99,"[Timestamp('2024-01-25 00:00:00'), Timestamp('2023-04-09 00:00:00'), Timestamp('2022-11-25 00:00:00'), Timestamp('2022-08-15 00:00:00'), Timestamp('2024-11-08 00:00:00')]",5,2024-11-08,540,4,4,5,445,4.5
194,195,521.99,"[Timestamp('2024-01-25 00:00:00'), Timestamp('2023-04-09 00:00:00'), Timestamp('2022-11-25 00:00:00'), Timestamp('2022-08-15 00:00:00')]",4,2024-01-25,828,2,3,5,235,4.0
195,196,50.4,"[Timestamp('2024-01-25 00:00:00'), Timestamp('2024-01-07 00:00:00')]",2,2024-01-25,828,2,2,2,222,2.0
196,197,92.4,[Timestamp('2024-01-24 00:00:00')],1,2024-01-24,829,2,1,4,214,2.5
197,198,50.4,"[Timestamp('2024-01-24 00:00:00'), Timestamp('2024-01-12 00:00:00')]",2,2024-01-24,829,2,2,2,222,2.0
198,199,50.4,"[Timestamp('2024-01-24 00:00:00'), Timestamp('2024-01-12 00:00:00')]",2,2024-01-24,829,2,2,2,222,2.0
199,200,28.0,[Timestamp('2024-01-20 00:00:00')],1,2024-01-20,833,2,1,1,211,1.0
200,201,44.8,"[Timestamp('2024-01-15 00:00:00'), Timestamp('2024-01-15 00:00:00')]",2,2024-01-15,838,2,2,2,222,2.0
201,202,50.0,[Timestamp('2024-01-13 00:00:00')],1,2024-01-13,840,2,1,2,212,1.5
202,203,28.0,[Timestamp('2024-01-13 00:00:00')],1,2024-01-13,840,2,1,1,211,1.0
203,204,80.0,[Timestamp('2024-01-11 00:00:00')],1,2024-01-11,842,2,1,3,213,2.0
204,205,597.75,"[Timestamp('2024-01-09 00:00:00'), Timestamp('2024-01-09 00:00:00'), Timestamp('2024-01-09 00:00:00'), Timestamp('2024-01-02 00:00:00'), Timestamp('2024-01-02 00:00:00'), Timestamp('2024-01-02 00:00:00'), Timestamp('2022-06-24 00:00:00'), Timestamp('2022-06-24 00:00:00'), Timestamp('2022-06-24 00:00:00'), Timestamp('2025-01-06 00:00:00')]",10,2025-01-06,481,4,5,5,455,5.0
205,206,100.0,[Timestamp('2024-01-08 00:00:00')],1,2024-01-08,845,2,1,4,214,2.5
206,207,212.5,"[Timestamp('2024-01-08 00:00:00'), Timestamp('2024-01-08 00:00:00'), Timestamp('2022-05-24 00:00:00'), Timestamp('2022-05-24 00:00:00')]",4,2024-01-08,845,2,3,5,235,4.0
207,208,78.0,[Timestamp('2024-01-08 00:00:00')],1,2024-01-08,845,2,1,3,213,2.0
208,209,78.0,[Timestamp('2024-01-04 00:00:00')],1,2024-01-04,849,2,1,3,213,2.0
209,210,95.2,"[Timestamp('2024-01-03 00:00:00'), Timestamp('2023-12-01 00:00:00')]",2,2024-01-03,850,2,2,4,224,3.0
210,211,95.2,"[Timestamp('2024-01-03 00:00:00'), Timestamp('2023-12-01 00:00:00')]",2,2024-01-03,850,2,2,4,224,3.0
211,212,50.0,[Timestamp('2024-01-03 00:00:00')],1,2024-01-03,850,2,1,2,212,1.5
212,213,150.0,"[Timestamp('2024-01-02 00:00:00'), Timestamp('2023-11-23 00:00:00'), Timestamp('2023-10-14 00:00:00')]",3,2024-01-02,851,2,3,4,234,3.5
213,214,128.0,"[Timestamp('2024-01-02 00:00:00'), Timestamp('2023-12-05 00:00:00')]",2,2024-01-02,851,2,2,4,224,3.0
214,215,50.0,[Timestamp('2024-01-01 00:00:00')],1,2024-01-01,852,2,1,2,212,1.5
215,216,799.6,"[Timestamp('2024-01-01 00:00:00'), Timestamp('2024-01-01 00:00:00'), Timestamp('2024-01-01 00:00:00'), Timestamp('2024-01-01 00:00:00'), Timestamp('2023-10-16 00:00:00'), Timestamp('2023-10-16 00:00:00'), Timestamp('2023-10-16 00:00:00'), Timestamp('2023-10-16 00:00:00'), Timestamp('2023-09-10 00:00:00'), Timestamp('2023-09-10 00:00:00'), Timestamp('2023-09-10 00:00:00'), Timestamp('2023-09-10 00:00:00'), Timestamp('2023-08-05 00:00:00'), Timestamp('2023-08-05 00:00:00'), Timestamp('2023-08-05 00:00:00'), Timestamp('2023-08-05 00:00:00')]",16,2024-01-01,852,2,5,5,255,5.0
216,217,50.0,[Timestamp('2024-01-01 00:00:00')],1,2024-01-01,852,2,1,2,212,1.5
217,218,28.0,[Timestamp('2023-12-28 00:00:00')],1,2023-12-28,856,2,1,1,211,1.0
218,219,160.0,"[Timestamp('2023-12-26 00:00:00'), Timestamp('2023-12-26 00:00:00')]",2,2023-12-26,858,2,2,4,224,3.0
219,220,28.0,[Timestamp('2023-12-23 00:00:00')],1,2023-12-23,861,2,1,1,211,1.0
220,221,28.0,[Timestamp('2023-12-20 00:00:00')],1,2023-12-20,864,2,1,1,211,1.0
221,222,648.9200000000001,"[Timestamp('2023-12-19 00:00:00'), Timestamp('2023-12-19 00:00:00'), Timestamp('2023-12-03 00:00:00'), Timestamp('2023-12-03 00:00:00'), Timestamp('2023-10-14 00:00:00'), Timestamp('2023-10-14 00:00:00'), Timestamp('2023-10-12 00:00:00'), Timestamp('2023-10-12 00:00:00'), Timestamp('2024-11-29 00:00:00')]",9,2024-11-29,519,4,4,5,445,4.5
222,223,179.96,"[Timestamp('2023-12-19 00:00:00'), Timestamp('2023-12-03 00:00:00'), Timestamp('2023-10-14 00:00:00'), Timestamp('2023-10-12 00:00:00')]",4,2023-12-19,865,2,3,5,235,4.0
223,224,22.4,[Timestamp('2023-12-18 00:00:00')],1,2023-12-18,866,2,1,1,211,1.0
224,225,227.0,"[Timestamp('2023-12-18 00:00:00'), Timestamp('2022-05-18 00:00:00'), Timestamp('2025-02-09 00:00:00')]",3,2025-02-09,447,4,3,5,435,4.0
225,226,50.0,[Timestamp('2023-12-17 00:00:00')],1,2023-12-17,867,2,1,2,212,1.5
226,227,40.0,[Timestamp('2023-12-17 00:00:00')],1,2023-12-17,867,2,1,2,212,1.5
227,228,70.0,[Timestamp('2023-12-15 00:00:00')],1,2023-12-15,869,2,1,3,213,2.0
228,229,150.0,"[Timestamp('2023-12-13 00:00:00'), Timestamp('2023-12-13 00:00:00')]",2,2023-12-13,871,2,2,4,224,3.0
229,230,75.0,[Timestamp('2023-12-13 00:00:00')],1,2023-12-13,871,2,1,3,213,2.0
230,231,499.99,"[Timestamp('2023-12-12 00:00:00'), Timestamp('2022-02-27 00:00:00'), Timestamp('2026-02-17 00:00:00'), Timestamp('2024-09-04 00:00:00'), Timestamp('2024-08-22 00:00:00')]",5,2026-02-17,74,5,4,5,545,4.5
231,232,22.4,[Timestamp('2023-12-09 00:00:00')],1,2023-12-09,875,2,1,1,211,1.0
232,233,50.0,[Timestamp('2023-12-09 00:00:00')],1,2023-12-09,875,2,1,2,212,1.5
233,234,28.0,[Timestamp('2023-12-07 00:00:00')],1,2023-12-07,877,2,1,1,211,1.0
234,235,28.0,[Timestamp('2023-12-06 00:00:00')],1,2023-12-06,878,2,1,1,211,1.0
235,236,416.95,"[Timestamp('2023-12-06 00:00:00'), Timestamp('2023-09-03 00:00:00'), Timestamp('2023-07-10 00:00:00'), Timestamp('2023-06-11 00:00:00'), Timestamp('2025-11-30 00:00:00'), Timestamp('2025-01-23 00:00:00')]",6,2025-11-30,153,5,4,5,545,4.5
236,237,28.0,[Timestamp('2023-12-05 00:00:00')],1,2023-12-05,879,2,1,1,211,1.0
237,238,28.0,[Timestamp('2023-12-02 00:00:00')],1,2023-12-02,882,2,1,1,211,1.0
238,239,84.0,[Timestamp('2023-12-02 00:00:00')],1,2023-12-02,882,2,1,3,213,2.0
239,240,106.0,"[Timestamp('2023-11-26 00:00:00'), Timestamp('2023-11-25 00:00:00'), Timestamp('2023-11-25 00:00:00')]",3,2023-11-26,888,2,3,4,234,3.5
240,241,50.0,[Timestamp('2023-11-26 00:00:00')],1,2023-11-26,888,2,1,2,212,1.5
241,242,50.0,[Timestamp('2023-11-26 00:00:00')],1,2023-11-26,888,2,1,2,212,1.5
242,243,810.98,"[Timestamp('2023-11-24 00:00:00'), Timestamp('2023-11-24 00:00:00'), Timestamp('2022-10-30 00:00:00'), Timestamp('2022-10-30 00:00:00'), Timestamp('2025-11-18 00:00:00'), Timestamp('2025-06-03 00:00:00'), Timestamp('2025-05-19 00:00:00'), Timestamp('2024-12-11 00:00:00')]",8,2025-11-18,165,5,4,5,545,4.5
243,244,76.0,"[Timestamp('2023-11-24 00:00:00'), Timestamp('2023-03-02 00:00:00')]",2,2023-11-24,890,2,2,3,223,2.5
244,245,25.0,[Timestamp('2023-11-24 00:00:00')],1,2023-11-24,890,2,1,1,211,1.0
245,246,25.0,[Timestamp('2023-11-24 00:00:00')],1,2023-11-24,890,2,1,1,211,1.0
246,247,25.0,[Timestamp('2023-11-23 00:00:00')],1,2023-11-23,891,2,1,1,211,1.0
247,248,840.0,"[Timestamp('2023-11-23 00:00:00'), Timestamp('2023-11-23 00:00:00'), Timestamp('2023-11-23 00:00:00'), Timestamp('2022-11-21 00:00:00'), Timestamp('2022-11-21 00:00:00'), Timestamp('2022-11-21 00:00:00'), Timestamp('2022-06-16 00:00:00'), Timestamp('2022-06-16 00:00:00'), Timestamp('2022-06-16 00:00:00')]",9,2023-11-23,891,2,4,5,245,4.5
248,249,280.0,"[Timestamp('2023-11-23 00:00:00'), Timestamp('2022-11-21 00:00:00'), Timestamp('2022-06-16 00:00:00')]",3,2023-11-23,891,2,3,5,235,4.0
249,250,50.0,[Timestamp('2023-11-23 00:00:00')],1,2023-11-23,891,2,1,2,212,1.5
250,251,1347.02,"[Timestamp('2023-11-22 00:00:00'), Timestamp('2023-11-18 00:00:00'), Timestamp('2023-11-11 00:00:00'), Timestamp('2024-11-29 00:00:00')]",4,2024-11-29,519,4,3,5,435,4.0
251,252,186.0,"[Timestamp('2023-11-21 00:00:00'), Timestamp('2023-11-21 00:00:00'), Timestamp('2023-11-09 00:00:00'), Timestamp('2023-11-09 00:00:00')]",4,2023-11-21,893,2,3,5,235,4.0
252,253,188.0,"[Timestamp('2023-11-21 00:00:00'), Timestamp('2023-04-09 00:00:00')]",2,2023-11-21,893,2,2,5,225,3.5
253,254,28.0,[Timestamp('2023-11-20 00:00:00')],1,2023-11-20,894,2,1,1,211,1.0
254,255,156.0,"[Timestamp('2023-11-20 00:00:00'), Timestamp('2023-11-20 00:00:00'), Timestamp('2023-11-20 00:00:00'), Timestamp('2023-11-20 00:00:00')]",4,2023-11-20,894,2,3,4,234,3.5
255,256,134.4,[Timestamp('2023-11-19 00:00:00')],1,2023-11-19,895,2,1,4,214,2.5
256,257,351.8,"[Timestamp('2023-11-18 00:00:00'), Timestamp('2023-11-18 00:00:00'), Timestamp('2025-11-18 00:00:00'), Timestamp('2024-09-24 00:00:00')]",4,2025-11-18,165,5,3,5,535,4.0
257,258,193.0,"[Timestamp('2023-11-18 00:00:00'), Timestamp('2023-05-02 00:00:00')]",2,2023-11-18,896,2,2,5,225,3.5
258,259,348.0,"[Timestamp('2023-11-17 00:00:00'), Timestamp('2023-11-17 00:00:00'), Timestamp('2023-11-17 00:00:00'), Timestamp('2023-06-06 00:00:00'), Timestamp('2023-06-06 00:00:00'), Timestamp('2023-06-06 00:00:00'), Timestamp('2023-01-29 00:00:00'), Timestamp('2023-01-29 00:00:00'), Timestamp('2023-01-29 00:00:00')]",9,2023-11-17,897,2,4,5,245,4.5
259,260,337.7,"[Timestamp('2023-11-11 00:00:00'), Timestamp('2023-11-11 00:00:00'), Timestamp('2023-10-21 00:00:00'), Timestamp('2023-10-01 00:00:00'), Timestamp('2023-09-01 00:00:00'), Timestamp('2023-08-01 00:00:00'), Timestamp('2023-07-10 00:00:00')]",7,2023-11-11,903,2,4,5,245,4.5
